VonArm,NachArm,Von,Bis,Pkw,Krad,Rad,Lieferfzg,Lkw,Lastzug,Bus
3,2,10/12/2021 4:00,10/12/2021 4:15,0,0,2,0,0,0,0
1,2,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
1,3,10/12/2021 4:15,10/12/2021 4:30,5,0,0,1,0,0,0
2,1,10/12/2021 4:15,10/12/2021 4:30,2,0,0,0,0,0,0
2,3,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,1
3,1,10/12/2021 4:15,10/12/2021 4:30,5,0,0,1,0,0,0
3,2,10/12/2021 4:15,10/12/2021 4:30,6,0,0,0,0,0,0
1,2,10/12/2021 4:30,10/12/2021 4:45,10,0,0,0,0,0,0
1,3,10/12/2021 4:30,10/12/2021 4:45,6,0,0,1,0,0,0
2,1,10/12/2021 4:30,10/12/2021 4:45,2,0,0,1,0,0,0
2,3,10/12/2021 4:30,10/12/2021 4:45,5,0,0,0,0,0,0
3,1,10/12/2021 4:30,10/12/2021 4:45,4,0,0,0,0,0,0
3,2,10/12/2021 4:30,10/12/2021 4:45,10,0,0,0,0,0,0
1,2,10/12/2021 4:45,10/12/2021 5:00,5,0,0,0,0,0,0
1,3,10/12/2021 4:45,10/12/2021 5:00,9,0,0,2,0,0,0
2,1,10/12/2021 4:45,10/12/2021 5:00,2,0,0,1,0,0,0
2,3,10/12/2021 4:45,10/12/2021 5:00,6,0,0,1,0,0,0
3,1,10/12/2021 4:45,10/12/2021 5:00,8,0,0,0,0,0,1
3,2,10/12/2021 4:45,10/12/2021 5:00,11,1,0,3,0,0,0
1,2,10/12/2021 5:00,10/12/2021 5:15,5,0,0,0,0,0,1
1,3,10/12/2021 5:00,10/12/2021 5:15,7,0,0,1,1,0,1
2,1,10/12/2021 5:00,10/12/2021 5:15,3,0,0,1,0,0,0
2,3,10/12/2021 5:00,10/12/2021 5:15,11,0,1,0,0,0,0
3,1,10/12/2021 5:00,10/12/2021 5:15,11,1,0,0,0,0,2
3,2,10/12/2021 5:00,10/12/2021 5:15,19,0,1,3,0,0,0
1,2,10/12/2021 5:15,10/12/2021 5:30,6,0,0,0,0,0,0
1,3,10/12/2021 5:15,10/12/2021 5:30,19,0,0,1,0,0,0
2,1,10/12/2021 5:15,10/12/2021 5:30,6,0,0,0,0,0,0
2,3,10/12/2021 5:15,10/12/2021 5:30,22,0,0,0,1,0,0
3,1,10/12/2021 5:15,10/12/2021 5:30,19,0,0,1,0,0,1
3,2,10/12/2021 5:15,10/12/2021 5:30,41,0,2,1,0,0,0
1,2,10/12/2021 5:30,10/12/2021 5:45,9,1,0,1,0,0,1
1,3,10/12/2021 5:30,10/12/2021 5:45,23,0,0,0,0,0,2
2,1,10/12/2021 5:30,10/12/2021 5:45,10,0,0,0,0,0,0
2,3,10/12/2021 5:30,10/12/2021 5:45,22,0,1,0,0,0,0
3,1,10/12/2021 5:30,10/12/2021 5:45,41,0,0,0,0,0,3
3,2,10/12/2021 5:30,10/12/2021 5:45,36,0,0,0,0,0,0
1,2,10/12/2021 5:45,10/12/2021 6:00,19,0,0,0,1,1,1
1,3,10/12/2021 5:45,10/12/2021 6:00,31,0,0,1,1,0,1
2,1,10/12/2021 5:45,10/12/2021 6:00,6,0,0,1,0,0,0
2,3,10/12/2021 5:45,10/12/2021 6:00,16,0,1,1,0,0,0
3,1,10/12/2021 5:45,10/12/2021 6:00,28,0,0,1,1,1,2
3,2,10/12/2021 5:45,10/12/2021 6:00,42,0,0,1,2,1,0
1,2,10/12/2021 6:00,10/12/2021 6:15,12,0,0,0,0,0,0
1,3,10/12/2021 6:00,10/12/2021 6:15,45,0,0,1,2,1,2
2,1,10/12/2021 6:00,10/12/2021 6:15,11,0,0,0,0,0,1
2,3,10/12/2021 6:00,10/12/2021 6:15,25,1,0,2,2,3,0
3,1,10/12/2021 6:00,10/12/2021 6:15,19,0,0,3,2,0,2
3,2,10/12/2021 6:00,10/12/2021 6:15,32,0,1,2,2,0,0
1,2,10/12/2021 6:15,10/12/2021 6:30,11,0,0,2,0,0,1
1,3,10/12/2021 6:15,10/12/2021 6:30,56,0,0,3,2,0,2
2,1,10/12/2021 6:15,10/12/2021 6:30,13,1,0,0,0,1,0
2,3,10/12/2021 6:15,10/12/2021 6:30,29,0,1,0,2,2,0
3,1,10/12/2021 6:15,10/12/2021 6:30,38,0,0,3,3,0,5
3,2,10/12/2021 6:15,10/12/2021 6:30,42,0,0,2,0,0,0
1,2,10/12/2021 6:30,10/12/2021 6:45,23,0,0,2,1,0,0
1,3,10/12/2021 6:30,10/12/2021 6:45,82,0,0,7,3,0,3
2,1,10/12/2021 6:30,10/12/2021 6:45,11,0,0,2,2,0,0
2,3,10/12/2021 6:30,10/12/2021 6:45,40,0,0,2,2,0,0
3,1,10/12/2021 6:30,10/12/2021 6:45,47,0,0,1,0,3,2
3,2,10/12/2021 6:30,10/12/2021 6:45,62,1,1,4,1,0,0
1,2,10/12/2021 6:45,10/12/2021 7:00,23,0,0,1,1,1,1
1,3,10/12/2021 6:45,10/12/2021 7:00,76,0,0,10,2,5,1
2,1,10/12/2021 6:45,10/12/2021 7:00,18,0,0,3,1,0,1
2,3,10/12/2021 6:45,10/12/2021 7:00,33,0,0,5,1,1,0
3,1,10/12/2021 6:45,10/12/2021 7:00,41,0,1,5,0,2,1
3,2,10/12/2021 6:45,10/12/2021 7:00,60,1,1,2,1,0,0
1,2,10/12/2021 7:00,10/12/2021 7:15,31,0,0,4,1,0,0
1,3,10/12/2021 7:00,10/12/2021 7:15,111,0,0,3,7,3,5
2,1,10/12/2021 7:00,10/12/2021 7:15,17,0,0,0,0,0,0
2,3,10/12/2021 7:00,10/12/2021 7:15,45,0,0,3,3,1,0
3,1,10/12/2021 7:00,10/12/2021 7:15,38,0,0,4,2,0,4
3,2,10/12/2021 7:00,10/12/2021 7:15,58,1,0,2,1,1,0
1,2,10/12/2021 7:15,10/12/2021 7:30,22,0,0,3,2,0,1
1,3,10/12/2021 7:15,10/12/2021 7:30,82,1,0,2,1,3,3
2,1,10/12/2021 7:15,10/12/2021 7:30,14,0,0,1,1,0,0
2,3,10/12/2021 7:15,10/12/2021 7:30,46,0,0,2,5,0,1
3,1,10/12/2021 7:15,10/12/2021 7:30,40,0,0,6,2,0,1
3,2,10/12/2021 7:15,10/12/2021 7:30,63,0,0,5,1,1,0
1,2,10/12/2021 7:30,10/12/2021 7:45,23,0,0,5,3,0,0
1,3,10/12/2021 7:30,10/12/2021 7:45,72,1,0,3,1,1,4
2,1,10/12/2021 7:30,10/12/2021 7:45,24,0,0,0,0,1,0
2,3,10/12/2021 7:30,10/12/2021 7:45,38,1,0,4,3,0,0
3,1,10/12/2021 7:30,10/12/2021 7:45,40,0,0,2,3,1,2
3,2,10/12/2021 7:30,10/12/2021 7:45,76,0,0,4,3,1,1
1,2,10/12/2021 7:45,10/12/2021 8:00,33,0,0,5,3,2,1
1,3,10/12/2021 7:45,10/12/2021 8:00,71,0,0,4,3,1,2
2,1,10/12/2021 7:45,10/12/2021 8:00,15,0,0,1,0,1,1
2,3,10/12/2021 7:45,10/12/2021 8:00,51,0,1,6,4,0,0
3,1,10/12/2021 7:45,10/12/2021 8:00,49,0,0,5,2,0,2
3,2,10/12/2021 7:45,10/12/2021 8:00,70,1,0,6,2,1,0
1,2,10/12/2021 8:00,10/12/2021 8:15,19,0,0,0,1,0,1
1,3,10/12/2021 8:00,10/12/2021 8:15,56,0,0,4,2,2,2
2,1,10/12/2021 8:00,10/12/2021 8:15,14,0,0,0,0,1,1
2,3,10/12/2021 8:00,10/12/2021 8:15,40,0,0,1,2,0,0
3,1,10/12/2021 8:00,10/12/2021 8:15,43,0,0,2,1,1,0
3,2,10/12/2021 8:00,10/12/2021 8:15,56,0,0,3,0,0,0
1,2,10/12/2021 8:15,10/12/2021 8:30,21,0,0,0,1,1,1
1,3,10/12/2021 8:15,10/12/2021 8:30,64,0,0,4,2,4,2
2,1,10/12/2021 8:15,10/12/2021 8:30,11,0,0,1,0,0,1
2,3,10/12/2021 8:15,10/12/2021 8:30,33,0,0,5,3,2,0
3,1,10/12/2021 8:15,10/12/2021 8:30,36,0,0,1,0,3,2
3,2,10/12/2021 8:15,10/12/2021 8:30,43,0,0,3,2,0,1
1,2,10/12/2021 8:30,10/12/2021 8:45,16,0,0,2,2,0,1
1,3,10/12/2021 8:30,10/12/2021 8:45,56,0,0,2,2,1,2
2,1,10/12/2021 8:30,10/12/2021 8:45,17,0,0,2,0,0,1
2,3,10/12/2021 8:30,10/12/2021 8:45,31,0,1,8,6,1,0
3,1,10/12/2021 8:30,10/12/2021 8:45,33,0,0,4,2,2,1
3,2,10/12/2021 8:30,10/12/2021 8:45,55,0,0,0,1,3,1
1,2,10/12/2021 8:45,10/12/2021 9:00,12,0,0,1,1,0,1
1,3,10/12/2021 8:45,10/12/2021 9:00,56,0,0,5,5,2,3
2,1,10/12/2021 8:45,10/12/2021 9:00,11,0,0,0,2,0,0
2,3,10/12/2021 8:45,10/12/2021 9:00,39,1,0,2,1,2,1
3,1,10/12/2021 8:45,10/12/2021 9:00,22,0,0,4,3,2,1
3,2,10/12/2021 8:45,10/12/2021 9:00,46,1,0,4,1,0,0
1,2,10/12/2021 9:00,10/12/2021 9:15,10,0,0,0,1,1,0
1,3,10/12/2021 9:00,10/12/2021 9:15,45,0,0,2,4,1,2
2,1,10/12/2021 9:00,10/12/2021 9:15,6,0,0,1,1,0,0
2,3,10/12/2021 9:00,10/12/2021 9:15,39,1,0,7,0,0,0
3,1,10/12/2021 9:00,10/12/2021 9:15,23,0,0,3,2,2,2
3,2,10/12/2021 9:00,10/12/2021 9:15,49,0,0,4,0,0,0
1,2,10/12/2021 9:15,10/12/2021 9:30,15,0,0,2,1,1,1
1,3,10/12/2021 9:15,10/12/2021 9:30,43,0,0,1,3,2,2
2,1,10/12/2021 9:15,10/12/2021 9:30,9,0,0,0,1,1,1
2,3,10/12/2021 9:15,10/12/2021 9:30,39,0,0,3,2,0,0
3,1,10/12/2021 9:15,10/12/2021 9:30,24,0,0,1,3,3,3
3,2,10/12/2021 9:15,10/12/2021 9:30,44,1,0,4,2,1,0
1,2,10/12/2021 9:30,10/12/2021 9:45,17,0,0,0,1,0,0
1,3,10/12/2021 9:30,10/12/2021 9:45,65,1,0,6,4,1,2
2,1,10/12/2021 9:30,10/12/2021 9:45,10,0,0,1,2,1,0
2,3,10/12/2021 9:30,10/12/2021 9:45,41,0,0,3,2,0,1
3,1,10/12/2021 9:30,10/12/2021 9:45,26,0,0,6,4,3,3
3,2,10/12/2021 9:30,10/12/2021 9:45,32,0,0,2,2,0,0
1,2,10/12/2021 9:45,10/12/2021 10:00,11,0,0,2,0,0,1
1,3,10/12/2021 9:45,10/12/2021 10:00,42,0,0,2,4,2,1
2,1,10/12/2021 9:45,10/12/2021 10:00,6,0,0,2,0,0,1
2,3,10/12/2021 9:45,10/12/2021 10:00,47,0,0,2,1,0,0
3,1,10/12/2021 9:45,10/12/2021 10:00,33,0,0,1,1,1,1
3,2,10/12/2021 9:45,10/12/2021 10:00,53,1,0,0,3,2,0
1,2,10/12/2021 10:00,10/12/2021 10:15,9,0,0,1,1,0,1
1,3,10/12/2021 10:00,10/12/2021 10:15,45,0,0,2,6,3,2
2,1,10/12/2021 10:00,10/12/2021 10:15,11,0,0,0,0,0,0
2,3,10/12/2021 10:00,10/12/2021 10:15,36,0,1,2,1,0,0
3,1,10/12/2021 10:00,10/12/2021 10:15,20,0,0,5,4,0,2
3,2,10/12/2021 10:00,10/12/2021 10:15,38,1,0,3,0,2,0
1,2,10/12/2021 10:15,10/12/2021 10:30,14,0,0,2,0,1,0
1,3,10/12/2021 10:15,10/12/2021 10:30,33,0,0,2,1,1,3
2,1,10/12/2021 10:15,10/12/2021 10:30,10,1,0,0,0,0,1
2,3,10/12/2021 10:15,10/12/2021 10:30,44,0,2,8,1,3,0
3,1,10/12/2021 10:15,10/12/2021 10:30,36,0,0,2,3,1,2
3,2,10/12/2021 10:15,10/12/2021 10:30,51,1,0,2,3,2,1
1,2,10/12/2021 10:30,10/12/2021 10:45,18,0,0,2,0,0,0
1,3,10/12/2021 10:30,10/12/2021 10:45,35,0,0,4,5,1,2
2,1,10/12/2021 10:30,10/12/2021 10:45,13,0,0,2,0,0,0
2,3,10/12/2021 10:30,10/12/2021 10:45,54,0,1,4,2,1,1
3,1,10/12/2021 10:30,10/12/2021 10:45,25,0,0,3,3,2,2
3,2,10/12/2021 10:30,10/12/2021 10:45,48,0,0,3,1,0,0
1,2,10/12/2021 10:45,10/12/2021 11:00,13,0,0,3,0,4,1
1,3,10/12/2021 10:45,10/12/2021 11:00,30,0,0,2,7,0,1
2,1,10/12/2021 10:45,10/12/2021 11:00,14,0,0,1,0,0,1
2,3,10/12/2021 10:45,10/12/2021 11:00,47,0,0,3,3,3,0
3,1,10/12/2021 10:45,10/12/2021 11:00,33,0,0,7,2,0,1
3,2,10/12/2021 10:45,10/12/2021 11:00,54,0,0,3,1,0,0
1,2,10/12/2021 11:00,10/12/2021 11:15,13,0,0,2,3,0,0
1,3,10/12/2021 11:00,10/12/2021 11:15,44,1,0,0,3,0,2
2,1,10/12/2021 11:00,10/12/2021 11:15,10,0,0,0,0,0,0
2,3,10/12/2021 11:00,10/12/2021 11:15,31,0,0,5,2,1,0
3,1,10/12/2021 11:00,10/12/2021 11:15,32,0,0,3,0,0,2
3,2,10/12/2021 11:00,10/12/2021 11:15,34,0,1,6,4,1,0
1,2,10/12/2021 11:15,10/12/2021 11:30,18,0,0,0,0,1,2
1,3,10/12/2021 11:15,10/12/2021 11:30,41,0,0,5,2,1,2
2,1,10/12/2021 11:15,10/12/2021 11:30,12,0,0,2,0,0,1
2,3,10/12/2021 11:15,10/12/2021 11:30,47,1,0,3,0,0,0
3,1,10/12/2021 11:15,10/12/2021 11:30,39,0,0,0,2,4,1
3,2,10/12/2021 11:15,10/12/2021 11:30,40,0,0,7,2,4,0
1,2,10/12/2021 11:30,10/12/2021 11:45,7,0,0,0,0,3,0
1,3,10/12/2021 11:30,10/12/2021 11:45,41,0,0,3,5,1,2
2,1,10/12/2021 11:30,10/12/2021 11:45,24,0,0,4,0,0,0
2,3,10/12/2021 11:30,10/12/2021 11:45,48,0,0,4,1,1,0
3,1,10/12/2021 11:30,10/12/2021 11:45,36,0,0,2,4,0,3
3,2,10/12/2021 11:30,10/12/2021 11:45,58,1,0,6,2,1,0
1,2,10/12/2021 11:45,10/12/2021 12:00,15,0,0,1,0,1,1
1,3,10/12/2021 11:45,10/12/2021 12:00,43,0,0,4,3,4,1
2,1,10/12/2021 11:45,10/12/2021 12:00,18,0,0,0,2,0,1
2,3,10/12/2021 11:45,10/12/2021 12:00,39,1,1,1,1,1,0
3,1,10/12/2021 11:45,10/12/2021 12:00,26,0,0,2,1,1,1
3,2,10/12/2021 11:45,10/12/2021 12:00,47,0,0,2,1,1,0
1,2,10/12/2021 12:00,10/12/2021 12:15,13,0,0,1,0,0,1
1,3,10/12/2021 12:00,10/12/2021 12:15,44,0,0,1,3,3,3
2,1,10/12/2021 12:00,10/12/2021 12:15,11,1,0,3,0,0,0
2,3,10/12/2021 12:00,10/12/2021 12:15,44,0,0,3,2,0,0
3,1,10/12/2021 12:00,10/12/2021 12:15,34,0,0,3,2,1,3
3,2,10/12/2021 12:00,10/12/2021 12:15,58,0,0,2,1,2,0
1,2,10/12/2021 12:15,10/12/2021 12:30,12,0,0,1,0,0,1
1,3,10/12/2021 12:15,10/12/2021 12:30,47,0,0,2,1,0,1
2,1,10/12/2021 12:15,10/12/2021 12:30,13,0,0,0,1,0,1
2,3,10/12/2021 12:15,10/12/2021 12:30,43,0,0,2,2,1,0
3,1,10/12/2021 12:15,10/12/2021 12:30,47,1,1,1,3,1,2
3,2,10/12/2021 12:15,10/12/2021 12:30,55,0,0,0,2,1,0
1,2,10/12/2021 12:30,10/12/2021 12:45,9,0,0,0,0,0,0
1,3,10/12/2021 12:30,10/12/2021 12:45,44,0,0,0,2,2,2
2,1,10/12/2021 12:30,10/12/2021 12:45,22,0,0,1,0,0,1
2,3,10/12/2021 12:30,10/12/2021 12:45,52,0,0,0,3,2,0
3,1,10/12/2021 12:30,10/12/2021 12:45,43,0,0,1,1,2,3
3,2,10/12/2021 12:30,10/12/2021 12:45,40,0,1,3,1,0,0
1,2,10/12/2021 12:45,10/12/2021 13:00,20,0,0,1,1,0,1
1,3,10/12/2021 12:45,10/12/2021 13:00,58,0,0,4,4,0,2
2,1,10/12/2021 12:45,10/12/2021 13:00,16,0,0,2,0,0,1
2,3,10/12/2021 12:45,10/12/2021 13:00,52,0,0,1,1,1,0
3,1,10/12/2021 12:45,10/12/2021 13:00,35,0,0,6,3,0,1
3,2,10/12/2021 12:45,10/12/2021 13:00,33,0,0,3,0,1,0
1,2,10/12/2021 13:00,10/12/2021 13:15,22,0,0,0,1,0,0
1,3,10/12/2021 13:00,10/12/2021 13:15,46,1,0,1,2,2,3
2,1,10/12/2021 13:00,10/12/2021 13:15,24,0,0,0,0,0,0
2,3,10/12/2021 13:00,10/12/2021 13:15,53,1,1,1,1,2,0
3,1,10/12/2021 13:00,10/12/2021 13:15,62,1,0,1,3,0,2
3,2,10/12/2021 13:00,10/12/2021 13:15,50,0,0,3,2,1,0
1,2,10/12/2021 13:15,10/12/2021 13:30,18,0,0,0,1,0,1
1,3,10/12/2021 13:15,10/12/2021 13:30,49,0,0,2,3,2,1
2,1,10/12/2021 13:15,10/12/2021 13:30,24,0,0,1,2,0,1
2,3,10/12/2021 13:15,10/12/2021 13:30,61,0,2,2,2,0,0
3,1,10/12/2021 13:15,10/12/2021 13:30,47,0,0,2,2,1,2
3,2,10/12/2021 13:15,10/12/2021 13:30,52,0,2,1,2,0,0
1,2,10/12/2021 13:30,10/12/2021 13:45,15,0,0,1,1,0,0
1,3,10/12/2021 13:30,10/12/2021 13:45,48,0,0,0,4,2,4
2,1,10/12/2021 13:30,10/12/2021 13:45,19,0,0,2,0,0,1
2,3,10/12/2021 13:30,10/12/2021 13:45,56,0,0,2,3,1,0
3,1,10/12/2021 13:30,10/12/2021 13:45,67,0,0,1,2,1,3
3,2,10/12/2021 13:30,10/12/2021 13:45,58,0,2,1,3,1,0
1,2,10/12/2021 13:45,10/12/2021 14:00,19,0,0,1,0,2,1
1,3,10/12/2021 13:45,10/12/2021 14:00,47,0,0,0,7,3,2
2,1,10/12/2021 13:45,10/12/2021 14:00,18,0,0,4,1,1,1
2,3,10/12/2021 13:45,10/12/2021 14:00,63,0,1,3,2,1,0
3,1,10/12/2021 13:45,10/12/2021 14:00,58,1,0,1,0,2,2
3,2,10/12/2021 13:45,10/12/2021 14:00,61,0,1,4,3,3,0
1,2,10/12/2021 14:00,10/12/2021 14:15,16,0,0,1,0,1,0
1,3,10/12/2021 14:00,10/12/2021 14:15,41,0,0,3,6,0,3
2,1,10/12/2021 14:00,10/12/2021 14:15,17,0,0,2,1,0,0
2,3,10/12/2021 14:00,10/12/2021 14:15,52,0,0,3,0,2,0
3,1,10/12/2021 14:00,10/12/2021 14:15,48,0,0,1,3,1,2
3,2,10/12/2021 14:00,10/12/2021 14:15,45,0,0,5,1,1,0
1,2,10/12/2021 14:15,10/12/2021 14:30,20,0,0,2,2,0,1
1,3,10/12/2021 14:15,10/12/2021 14:30,87,0,0,1,1,1,1
2,1,10/12/2021 14:15,10/12/2021 14:30,28,0,0,2,1,0,2
2,3,10/12/2021 14:15,10/12/2021 14:30,60,1,1,3,2,1,0
3,1,10/12/2021 14:15,10/12/2021 14:30,37,0,0,4,5,4,1
