VonArm,NachArm,Von,Bis,Pkw,Krad,Rad,Lieferfzg,Lkw,Lastzug,Bus
3,4,10/12/2021 1:00,10/12/2021 1:15,0,0,0,0,0,0,0
4,1,10/12/2021 1:00,10/12/2021 1:15,6,0,0,0,0,0,0
4,2,10/12/2021 1:00,10/12/2021 1:15,0,0,0,1,0,0,0
4,3,10/12/2021 1:00,10/12/2021 1:15,0,0,0,0,0,0,0
1,2,10/12/2021 1:15,10/12/2021 1:30,0,0,0,0,0,0,0
1,3,10/12/2021 1:15,10/12/2021 1:30,2,0,0,0,0,0,0
1,4,10/12/2021 1:15,10/12/2021 1:30,2,0,0,1,0,0,0
2,1,10/12/2021 1:15,10/12/2021 1:30,0,0,0,0,0,0,0
2,3,10/12/2021 1:15,10/12/2021 1:30,0,0,0,0,0,0,0
2,4,10/12/2021 1:15,10/12/2021 1:30,0,0,0,0,0,0,0
3,1,10/12/2021 1:15,10/12/2021 1:30,1,0,0,0,0,0,0
3,2,10/12/2021 1:15,10/12/2021 1:30,0,0,0,0,0,0,0
3,4,10/12/2021 1:15,10/12/2021 1:30,0,0,0,0,0,0,0
4,1,10/12/2021 1:15,10/12/2021 1:30,0,0,0,0,0,0,0
4,2,10/12/2021 1:15,10/12/2021 1:30,0,0,0,0,0,0,0
4,3,10/12/2021 1:15,10/12/2021 1:30,1,0,0,0,0,0,0
1,2,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
1,3,10/12/2021 1:30,10/12/2021 1:45,3,0,0,0,0,0,0
1,4,10/12/2021 1:30,10/12/2021 1:45,1,0,0,0,0,0,0
2,1,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
2,3,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
2,4,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
3,1,10/12/2021 1:30,10/12/2021 1:45,3,0,0,1,0,0,0
3,2,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
3,4,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
4,1,10/12/2021 1:30,10/12/2021 1:45,1,0,0,0,0,0,0
4,2,10/12/2021 1:30,10/12/2021 1:45,0,0,0,0,0,0,0
4,3,10/12/2021 1:30,10/12/2021 1:45,1,0,0,0,0,0,0
1,2,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
1,3,10/12/2021 1:45,10/12/2021 2:00,2,0,0,0,0,0,0
1,4,10/12/2021 1:45,10/12/2021 2:00,1,0,0,0,0,0,0
2,1,10/12/2021 1:45,10/12/2021 2:00,1,0,0,0,0,0,0
2,3,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
2,4,10/12/2021 1:45,10/12/2021 2:00,1,0,0,0,0,0,0
3,1,10/12/2021 1:45,10/12/2021 2:00,2,0,0,0,0,0,0
3,2,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
3,4,10/12/2021 1:45,10/12/2021 2:00,1,0,0,0,0,0,0
4,1,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
4,2,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
4,3,10/12/2021 1:45,10/12/2021 2:00,0,0,0,0,0,0,0
1,2,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
1,3,10/12/2021 2:00,10/12/2021 2:15,2,0,0,0,0,0,0
1,4,10/12/2021 2:00,10/12/2021 2:15,0,0,0,1,0,0,0
2,1,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
2,3,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
2,4,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
3,1,10/12/2021 2:00,10/12/2021 2:15,2,0,0,0,0,0,0
3,2,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
3,4,10/12/2021 2:00,10/12/2021 2:15,1,0,0,0,0,0,0
4,1,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
4,2,10/12/2021 2:00,10/12/2021 2:15,0,0,0,0,0,0,0
4,3,10/12/2021 2:00,10/12/2021 2:15,3,0,0,0,0,0,0
1,2,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
1,3,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
1,4,10/12/2021 2:15,10/12/2021 2:30,2,0,0,0,1,0,0
2,1,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
2,3,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
2,4,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
3,1,10/12/2021 2:15,10/12/2021 2:30,2,0,1,0,0,0,0
3,2,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
3,4,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
4,1,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
4,2,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
4,3,10/12/2021 2:15,10/12/2021 2:30,0,0,0,0,0,0,0
1,2,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
1,3,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
1,4,10/12/2021 2:30,10/12/2021 2:45,2,0,0,0,0,0,0
2,1,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
2,3,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
2,4,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
3,1,10/12/2021 2:30,10/12/2021 2:45,2,0,0,0,0,0,0
3,2,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
3,4,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
4,1,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
4,2,10/12/2021 2:30,10/12/2021 2:45,0,0,0,0,0,0,0
4,3,10/12/2021 2:30,10/12/2021 2:45,2,0,0,0,0,0,0
1,2,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
1,3,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
1,4,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
2,1,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
2,3,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
2,4,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
3,1,10/12/2021 2:45,10/12/2021 3:00,1,0,0,0,0,0,0
3,2,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
3,4,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
4,1,10/12/2021 2:45,10/12/2021 3:00,1,0,0,0,0,0,0
4,2,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
4,3,10/12/2021 2:45,10/12/2021 3:00,0,0,0,0,0,0,0
1,2,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
1,3,10/12/2021 3:00,10/12/2021 3:15,1,0,0,0,0,0,0
1,4,10/12/2021 3:00,10/12/2021 3:15,1,0,0,0,0,0,0
2,1,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
2,3,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
2,4,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
3,1,10/12/2021 3:00,10/12/2021 3:15,1,0,0,0,0,0,0
3,2,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
3,4,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
4,1,10/12/2021 3:00,10/12/2021 3:15,1,0,0,0,0,0,0
4,2,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
4,3,10/12/2021 3:00,10/12/2021 3:15,0,0,0,0,0,0,0
1,2,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
1,3,10/12/2021 3:15,10/12/2021 3:30,1,0,0,0,0,0,0
1,4,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
2,1,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
2,3,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
2,4,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
3,1,10/12/2021 3:15,10/12/2021 3:30,1,0,0,0,0,0,0
3,2,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
3,4,10/12/2021 3:15,10/12/2021 3:30,1,0,0,0,0,0,0
4,1,10/12/2021 3:15,10/12/2021 3:30,1,0,0,0,0,0,0
4,2,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
4,3,10/12/2021 3:15,10/12/2021 3:30,0,0,0,0,0,0,0
1,2,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
1,3,10/12/2021 3:30,10/12/2021 3:45,3,0,0,0,0,0,0
1,4,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
2,1,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
2,3,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
2,4,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
3,1,10/12/2021 3:30,10/12/2021 3:45,1,0,0,1,0,0,0
3,2,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
3,4,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
4,1,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
4,2,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
4,3,10/12/2021 3:30,10/12/2021 3:45,0,0,0,0,0,0,0
1,2,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
1,3,10/12/2021 3:45,10/12/2021 4:00,3,0,0,0,0,0,0
1,4,10/12/2021 3:45,10/12/2021 4:00,2,0,0,0,0,0,0
2,1,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
2,3,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
2,4,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
3,1,10/12/2021 3:45,10/12/2021 4:00,2,0,0,0,0,0,0
3,2,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
3,4,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
4,1,10/12/2021 3:45,10/12/2021 4:00,1,0,0,0,0,0,0
4,2,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
4,3,10/12/2021 3:45,10/12/2021 4:00,0,0,0,0,0,0,0
1,2,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
1,3,10/12/2021 4:00,10/12/2021 4:15,1,0,0,0,0,0,0
1,4,10/12/2021 4:00,10/12/2021 4:15,3,0,0,0,0,0,0
2,1,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
2,3,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
2,4,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
3,1,10/12/2021 4:00,10/12/2021 4:15,5,0,0,0,0,0,0
3,2,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
3,4,10/12/2021 4:00,10/12/2021 4:15,1,0,0,0,0,0,0
4,1,10/12/2021 4:00,10/12/2021 4:15,3,0,0,0,0,0,0
4,2,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
4,3,10/12/2021 4:00,10/12/2021 4:15,0,0,0,0,0,0,0
1,2,10/12/2021 4:15,10/12/2021 4:30,0,0,0,1,0,0,0
1,3,10/12/2021 4:15,10/12/2021 4:30,6,0,0,2,0,0,0
1,4,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
2,1,10/12/2021 4:15,10/12/2021 4:30,2,0,0,0,0,0,0
2,3,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
2,4,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
3,1,10/12/2021 4:15,10/12/2021 4:30,4,0,0,0,0,0,0
3,2,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
3,4,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
4,1,10/12/2021 4:15,10/12/2021 4:30,1,0,0,1,0,0,0
4,2,10/12/2021 4:15,10/12/2021 4:30,0,0,0,0,0,0,0
4,3,10/12/2021 4:15,10/12/2021 4:30,1,0,0,0,0,0,1
1,2,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
1,3,10/12/2021 4:30,10/12/2021 4:45,3,0,0,2,0,0,0
1,4,10/12/2021 4:30,10/12/2021 4:45,9,0,0,2,0,0,0
2,1,10/12/2021 4:30,10/12/2021 4:45,2,0,0,0,0,0,0
2,3,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
2,4,10/12/2021 4:30,10/12/2021 4:45,2,0,0,0,0,0,0
3,1,10/12/2021 4:30,10/12/2021 4:45,10,0,0,0,0,0,0
3,2,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
3,4,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
4,1,10/12/2021 4:30,10/12/2021 4:45,4,0,0,0,0,0,0
4,2,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
4,3,10/12/2021 4:30,10/12/2021 4:45,0,0,0,0,0,0,0
1,2,10/12/2021 4:45,10/12/2021 5:00,1,0,0,0,0,0,0
1,3,10/12/2021 4:45,10/12/2021 5:00,6,0,0,3,0,0,0
1,4,10/12/2021 4:45,10/12/2021 5:00,14,0,0,1,0,0,0
2,1,10/12/2021 4:45,10/12/2021 5:00,2,0,0,0,0,0,0
2,3,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
2,4,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
3,1,10/12/2021 4:45,10/12/2021 5:00,4,0,0,1,0,0,0
3,2,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
3,4,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
4,1,10/12/2021 4:45,10/12/2021 5:00,8,0,0,2,0,0,0
4,2,10/12/2021 4:45,10/12/2021 5:00,0,0,0,0,0,0,0
4,3,10/12/2021 4:45,10/12/2021 5:00,1,0,0,0,0,0,0
1,2,10/12/2021 5:00,10/12/2021 5:15,1,0,0,0,0,0,0
1,3,10/12/2021 5:00,10/12/2021 5:15,16,0,0,1,0,0,1
1,4,10/12/2021 5:00,10/12/2021 5:15,9,1,0,0,0,0,0
2,1,10/12/2021 5:00,10/12/2021 5:15,5,0,0,0,0,0,0
2,3,10/12/2021 5:00,10/12/2021 5:15,0,0,0,0,0,0,0
2,4,10/12/2021 5:00,10/12/2021 5:15,1,0,0,0,0,0,0
3,1,10/12/2021 5:00,10/12/2021 5:15,17,0,0,0,0,0,0
3,2,10/12/2021 5:00,10/12/2021 5:15,0,0,0,0,0,0,0
3,4,10/12/2021 5:00,10/12/2021 5:15,0,0,0,0,0,0,0
4,1,10/12/2021 5:00,10/12/2021 5:15,12,0,0,0,0,0,0
4,2,10/12/2021 5:00,10/12/2021 5:15,0,0,0,0,0,0,0
4,3,10/12/2021 5:00,10/12/2021 5:15,1,0,0,1,0,0,0
1,2,10/12/2021 5:15,10/12/2021 5:30,2,0,0,0,0,0,0
1,3,10/12/2021 5:15,10/12/2021 5:30,21,0,0,0,0,0,2
1,4,10/12/2021 5:15,10/12/2021 5:30,12,0,0,0,0,0,0
2,1,10/12/2021 5:15,10/12/2021 5:30,3,0,1,1,0,0,0
2,3,10/12/2021 5:15,10/12/2021 5:30,0,0,0,0,0,0,0
2,4,10/12/2021 5:15,10/12/2021 5:30,2,0,0,0,0,0,0
3,1,10/12/2021 5:15,10/12/2021 5:30,20,0,1,0,0,0,1
3,2,10/12/2021 5:15,10/12/2021 5:30,0,0,0,0,0,0,0
3,4,10/12/2021 5:15,10/12/2021 5:30,0,0,0,0,0,0,0
4,1,10/12/2021 5:15,10/12/2021 5:30,32,0,1,0,0,0,0
4,2,10/12/2021 5:15,10/12/2021 5:30,0,0,0,0,0,0,0
4,3,10/12/2021 5:15,10/12/2021 5:30,1,0,0,0,0,0,0
1,2,10/12/2021 5:30,10/12/2021 5:45,1,0,0,0,0,0,0
1,3,10/12/2021 5:30,10/12/2021 5:45,34,0,0,0,0,0,1
1,4,10/12/2021 5:30,10/12/2021 5:45,16,0,0,0,0,0,0
2,1,10/12/2021 5:30,10/12/2021 5:45,1,0,0,0,0,0,0
2,3,10/12/2021 5:30,10/12/2021 5:45,0,0,0,0,0,0,0
2,4,10/12/2021 5:30,10/12/2021 5:45,3,0,0,0,0,0,0
3,1,10/12/2021 5:30,10/12/2021 5:45,25,0,0,2,0,0,2
3,2,10/12/2021 5:30,10/12/2021 5:45,0,0,0,0,0,0,0
3,4,10/12/2021 5:30,10/12/2021 5:45,0,0,0,0,0,0,0
4,1,10/12/2021 5:30,10/12/2021 5:45,25,0,0,2,0,0,0
4,2,10/12/2021 5:30,10/12/2021 5:45,1,0,0,0,0,0,0
4,3,10/12/2021 5:30,10/12/2021 5:45,5,0,0,0,0,0,0
1,2,10/12/2021 5:45,10/12/2021 6:00,3,0,0,0,0,0,0
1,3,10/12/2021 5:45,10/12/2021 6:00,34,0,0,4,1,0,2
1,4,10/12/2021 5:45,10/12/2021 6:00,18,0,0,3,0,0,0
2,1,10/12/2021 5:45,10/12/2021 6:00,2,0,0,0,0,0,0
2,3,10/12/2021 5:45,10/12/2021 6:00,0,0,0,0,0,0,0
2,4,10/12/2021 5:45,10/12/2021 6:00,2,0,0,1,0,0,0
3,1,10/12/2021 5:45,10/12/2021 6:00,22,0,0,1,1,0,0
3,2,10/12/2021 5:45,10/12/2021 6:00,0,0,0,0,0,0,0
3,4,10/12/2021 5:45,10/12/2021 6:00,1,0,0,0,0,0,0
4,1,10/12/2021 5:45,10/12/2021 6:00,20,0,0,3,1,0,0
4,2,10/12/2021 5:45,10/12/2021 6:00,0,0,0,0,0,0,0
4,3,10/12/2021 5:45,10/12/2021 6:00,3,0,0,0,0,0,0
1,2,10/12/2021 6:00,10/12/2021 6:15,0,0,0,0,0,0,0
1,3,10/12/2021 6:00,10/12/2021 6:15,46,0,0,3,1,0,3
1,4,10/12/2021 6:00,10/12/2021 6:15,23,0,0,0,1,0,0
2,1,10/12/2021 6:00,10/12/2021 6:15,4,0,0,0,0,0,0
2,3,10/12/2021 6:00,10/12/2021 6:15,0,0,0,0,0,0,0
2,4,10/12/2021 6:00,10/12/2021 6:15,2,0,0,0,0,0,0
3,1,10/12/2021 6:00,10/12/2021 6:15,24,0,0,1,1,0,3
3,2,10/12/2021 6:00,10/12/2021 6:15,0,0,0,0,0,0,0
3,4,10/12/2021 6:00,10/12/2021 6:15,3,0,0,2,0,0,0
4,1,10/12/2021 6:00,10/12/2021 6:15,19,0,0,3,4,0,0
4,2,10/12/2021 6:00,10/12/2021 6:15,0,0,0,0,0,0,0
4,3,10/12/2021 6:00,10/12/2021 6:15,1,0,0,0,0,0,0
1,2,10/12/2021 6:15,10/12/2021 6:30,1,0,0,0,0,0,0
1,3,10/12/2021 6:15,10/12/2021 6:30,65,0,0,6,0,0,2
1,4,10/12/2021 6:15,10/12/2021 6:30,50,0,0,5,0,0,1
2,1,10/12/2021 6:15,10/12/2021 6:30,4,0,0,0,0,0,0
2,3,10/12/2021 6:15,10/12/2021 6:30,1,0,0,0,0,0,0
2,4,10/12/2021 6:15,10/12/2021 6:30,2,0,0,0,0,0,0
3,1,10/12/2021 6:15,10/12/2021 6:30,39,0,0,4,0,0,1
3,2,10/12/2021 6:15,10/12/2021 6:30,2,0,0,0,0,0,0
3,4,10/12/2021 6:15,10/12/2021 6:30,3,0,0,2,0,0,0
4,1,10/12/2021 6:15,10/12/2021 6:30,31,1,0,2,1,1,0
4,2,10/12/2021 6:15,10/12/2021 6:30,1,0,0,0,0,0,0
4,3,10/12/2021 6:15,10/12/2021 6:30,1,0,0,0,0,0,0
1,2,10/12/2021 6:30,10/12/2021 6:45,0,0,0,0,0,0,0
1,3,10/12/2021 6:30,10/12/2021 6:45,93,0,0,11,1,0,3
1,4,10/12/2021 6:30,10/12/2021 6:45,64,0,0,4,2,0,0
2,1,10/12/2021 6:30,10/12/2021 6:45,8,0,0,1,0,0,0
2,3,10/12/2021 6:30,10/12/2021 6:45,3,0,0,0,0,0,0
2,4,10/12/2021 6:30,10/12/2021 6:45,5,0,0,1,0,0,0
3,1,10/12/2021 6:30,10/12/2021 6:45,44,0,0,9,0,0,3
3,2,10/12/2021 6:30,10/12/2021 6:45,0,0,0,1,0,0,0
3,4,10/12/2021 6:30,10/12/2021 6:45,3,0,0,2,1,0,0
4,1,10/12/2021 6:30,10/12/2021 6:45,31,0,0,4,0,0,0
4,2,10/12/2021 6:30,10/12/2021 6:45,2,0,0,0,0,0,0
4,3,10/12/2021 6:30,10/12/2021 6:45,7,0,0,2,2,2,0
1,2,10/12/2021 6:45,10/12/2021 7:00,2,0,0,0,1,0,0
1,3,10/12/2021 6:45,10/12/2021 7:00,109,2,0,16,1,0,2
1,4,10/12/2021 6:45,10/12/2021 7:00,52,1,0,9,4,0,0
2,1,10/12/2021 6:45,10/12/2021 7:00,4,0,0,2,0,0,0
2,3,10/12/2021 6:45,10/12/2021 7:00,0,0,0,0,0,0,0
2,4,10/12/2021 6:45,10/12/2021 7:00,2,0,0,0,0,0,0
3,1,10/12/2021 6:45,10/12/2021 7:00,45,1,0,9,1,0,2
3,2,10/12/2021 6:45,10/12/2021 7:00,0,0,0,0,0,0,0
3,4,10/12/2021 6:45,10/12/2021 7:00,1,0,0,0,0,0,0
4,1,10/12/2021 6:45,10/12/2021 7:00,26,1,0,6,4,0,0
4,2,10/12/2021 6:45,10/12/2021 7:00,3,0,0,0,0,0,0
4,3,10/12/2021 6:45,10/12/2021 7:00,8,0,0,1,0,0,0
1,2,10/12/2021 7:00,10/12/2021 7:15,3,0,0,1,0,0,0
1,3,10/12/2021 7:00,10/12/2021 7:15,121,0,0,8,4,0,3
1,4,10/12/2021 7:00,10/12/2021 7:15,75,0,0,5,4,0,0
2,1,10/12/2021 7:00,10/12/2021 7:15,5,0,0,1,0,0,0
2,3,10/12/2021 7:00,10/12/2021 7:15,1,0,0,0,0,0,0
2,4,10/12/2021 7:00,10/12/2021 7:15,6,0,0,0,0,1,0
3,1,10/12/2021 7:00,10/12/2021 7:15,27,0,0,8,1,2,1
3,2,10/12/2021 7:00,10/12/2021 7:15,0,0,0,0,1,0,0
3,4,10/12/2021 7:00,10/12/2021 7:15,6,0,0,1,0,0,0
4,1,10/12/2021 7:00,10/12/2021 7:15,47,0,0,5,1,0,0
4,2,10/12/2021 7:00,10/12/2021 7:15,1,0,0,0,0,0,0
